DATE_INSERTED,ONSALEFROM,ONSALETO,SUPPLIER,PARTNERID,SUPPLIERTARIFFCODE,TARIFFNAME,FIXEDRATEPERIOD,TEST,MIN_CONSUMPTION,MAX_CONSUMPTION,FUELTYPE,PRODUCTTYPE,PROFILECLASS,AMR,Renewable Energy,RENEWABLE_ACQUISITION,COTTARIFF,ISUPLIFTALLOWED,ISFITSINCLUDED,DELPHISTART,DELPHIEND,TARIFFID,DNO_EXITZONE,MTC,LLFC,FIRST_SSD,LAST_SSD,Description of % adjustment column,% adjustment column,Description of £s adjustment column,£s adjustment column,STARTDATE,ENDDATE,PAYMENTTYPE,CURRENCY,Rate1_A_Start,Rate1_A_PER_kWh,Rate1_B_Start,Rate1_B_PER_kWh,Rate1_C_Start,Rate1_C_PER_kWh,Rate1_D_Start,Rate1_D_PER_kWh,Rate2_A_Start,Rate2_A_PER_kWh,Rate2_B_Start,Rate2_B_PER_kWh,Rate2_C_Start,Rate2_C_PER_kWh,Rate2_D_Start,Rate2_D_PER_kWh,Rate3_A_Start,Rate3_A_PER_kWh,Rate3_B_Start,Rate3_B_PER_kWh,Rate3_C_Start,Rate3_C_PER_kWh,Rate3_D_Start,Rate3_D_PER_kWh,Rate4_A_Start,Rate4_A_PER_kWh,Rate4_B_Start,Rate4_B_PER_kWh,Rate4_C_Start,Rate4_C_PER_kWh,Rate4_D_Start,Rate4_D_PER_kWh,Rate5_A_Start,Rate5_A_PER_kWh,Rate5_B_Start,Rate5_B_PER_kWh,Rate5_C_Start,Rate5_C_PER_kWh,Rate5_D_Start,Rate5_D_PER_kWh,Rate6_A_Start,Rate6_A_PER_kWh,Rate6_B_Start,Rate6_B_PER_kWh,Rate6_C_Start,Rate6_C_PER_kWh,Rate6_D_Start,Rate6_D_PER_kWh,Rate7_A_Start,Rate7_A_PER_kWh,Rate7_B_Start,Rate7_B_PER_kWh,Rate7_C_Start,Rate7_C_PER_kWh,Rate7_D_Start,Rate7_D_PER_kWh,Rate8_A_Start,Rate8_A_PER_kWh,Rate8_B_Start,Rate8_B_PER_kWh,Rate8_C_Start,Rate8_C_PER_kWh,Rate8_D_Start,Rate8_D_PER_kWh,R9_A_Start,R9_A_PER_kWh,R9_B_Start,R9_B_PER_kWh,R9_C_Start,R9_C_PER_kWh,R9_D_Start,R9_D_PER_kWh,DYLY_STDG_CHRG
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM225FA1G0,,36,,25000,50000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8311,,3.9171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM225FFA1G0,,36,,25000,50000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9189,,4.0049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM250FA1G0,,36,,50000,73200,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9843,,3.6392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM250FFA1G0,,36,,50000,73200,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.0656,,3.7205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM273FA1G0,,36,,73200,100000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.822,,3.2878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM273FFA1G0,,36,,73200,100000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8842,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2100FA1G0,,36,,100000,125000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8309,,3.1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2100FFA1G0,,36,,100000,125000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8898,,3.2484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2125FA1G0,,36,,125000,150000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8341,,3.1275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2125FFA1G0,,36,,125000,150000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.891,,3.1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2150FA1G0,,36,,150000,175000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8339,,3.0822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2150FFA1G0,,36,,150000,175000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8892,,3.1375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2175FA1G0,,36,,175000,200000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8355,,3.0507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2175FFA1G0,,36,,175000,200000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8898,,3.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2200FA1G0,,36,,200000,225000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8352,,3.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2200FFA1G0,,36,,200000,225000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8886,,3.0784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2225FA1G0,,36,,225000,250000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.838,,3.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2225FFA1G0,,36,,225000,250000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8909,,3.0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2250FA1G0,,36,,250000,293000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8393,,2.9879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2250FFA1G0,,36,,250000,293000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8916,,3.0402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2293FA1G0,,36,,293000,343000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1481,,3.275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2293FFA1G0,,36,,293000,343000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.218,,3.3449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2343FA1G0,,36,,343000,393000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1401,,3.2497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2343FFA1G0,,36,,343000,393000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.2088,,3.3184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2393FA1G0,,36,,393000,443000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1358,,3.2323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2393FFA1G0,,36,,393000,443000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.2039,,3.3004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2443FA1G0,,36,,443000,493000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1324,,3.2186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2443FFA1G0,,36,,443000,493000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1999,,3.2861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2493FA1G0,,36,,493000,543000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1283,,3.2062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2493FFA1G0,,36,,493000,543000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1952,,3.2731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2543FA1G0,,36,,543000,593000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1261,,3.1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2543FFA1G0,,36,,543000,593000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1927,,3.2637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2593FA1G0,,36,,593000,643000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1261,,3.1914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2593FFA1G0,,36,,593000,643000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1925,,3.2578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2643FA1G0,,36,,643000,693000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1216,,3.182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2643FFA1G0,,36,,643000,693000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1876,,3.248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2693FA1G0,,36,,693000,732000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1221,,3.1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM2693FFA1G0,,36,,693000,732000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM2,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1879,,3.2445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM30FA1G0,,36,,0,25000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.5649,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM30FFA1G0,,36,,0,25000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.6533,,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM325FA1G0,,36,,25000,50000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8648,,3.9508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM325FFA1G0,,36,,25000,50000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9549,,4.0409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM350FA1G0,,36,,50000,73200,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.018,,3.6729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM350FFA1G0,,36,,50000,73200,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,3.1017,,3.7566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM373FA1G0,,36,,73200,100000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8579,,3.3237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM373FFA1G0,,36,,73200,100000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9227,,3.3885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3100FA1G0,,36,,100000,125000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8668,,3.2254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3100FFA1G0,,36,,100000,125000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9283,,3.2869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3125FA1G0,,36,,125000,150000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.87,,3.1634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3125FFA1G0,,36,,125000,150000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9294,,3.2228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3150FA1G0,,36,,150000,175000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8699,,3.1182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3150FFA1G0,,36,,150000,175000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9277,,3.176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3175FA1G0,,36,,175000,200000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8715,,3.0867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3175FFA1G0,,36,,175000,200000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9283,,3.1435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3200FA1G0,,36,,200000,225000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8711,,3.0609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3200FFA1G0,,36,,200000,225000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9271,,3.1169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3225FA1G0,,36,,225000,250000,Gas,F,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.8739,,3.0438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
15/07/2019 00:00,15/07/2019 00:00,,Corona Energy,,BA43661EM3225FFA1G0,,36,,225000,250000,Gas,FF,Gas,Yes,No,,,Yes,,,,BA,EM3,,,01/08/2019 00:00,01/11/2019 00:00,,,,,01/08/2019 00:00,,1,GBP,,2.9293,,3.0992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05
